"ResultID","ProgElemID","ResultTitle_fr","Is_Efficiency","Document"
"NR130-0065-2016","P1130-0031","Traitement rapide et exact des soumissions de divulgation volontaire",0,"drr16"
"NR130-0066-2016","P1130-0008","Les sociétés produisent leurs déclarations par voie électronique",0,"drr16"
"NR130-0067-2016","P1130-0027","Les paiements de prestations et de crédits sont versés par dépôt direct",0,"drr16"
"NR130-0068-2016","P1130-0045","Le versement des paiements à l’ordre du receveur général est traité à temps",0,"drr16"
"NR130-0069-2016","P1130-0046","Le comportement d’inobservation des contribuables est détecté et corrigé à l’aide d’une évaluation efficace du risque",0,"drr16"
"NR130-0070-2016","CCRA-ACC00","Les cas d’inobservation en matière de déclaration sont repérés et des mesures sont prises à leur égard en ciblant les mesures d’observation au moyen d’une évaluation des risques efficace",0,"drr16"
"NR130-0071-2016","P1130-0047","Les cas d’inobservation en matière de déclaration sont repérés et corrigés par des mesures ciblant d’observation au moyen d’une évaluation des risques efficace des inscrits aux fins de la TPS/TVH",0,"drr16"
"NR130-0072-2016","P1130-0021","Les contribuables reçoivent un examen objectif des décisions contestées rendues en vertu de la Loi de l’impôt sur le revenu",0,"drr16"
"NR133-0001-2016","CGC-AAZ00","L’assurance de la qualité et de la salubrité des grains est constante et fiable et répond aux besoins des marchés nationaux et internationaux",0,"drr16"
"NR133-0001-2017","CGC-AAZ00","L’assurance de la qualité et de la salubrité des grains est constante et fiable et répond aux besoins des marchés nationaux et internationaux",0,"dp17"
"NR133-0002-2016","CGC-ABB00","L’assurance de la quantité des expéditions de grains canadiens est constante et fiable",0,"drr16"
"NR133-0002-2017","CGC-ABB00","L’assurance de la quantité des expéditions de grains canadiens est constante et fiable",0,"dp17"
"NR133-0003-2016","CGC-AAW00","De l’information scientifique est accessible pour appuyer la prise de décisions éclairées en ce qui concerne le SAQG",0,"drr16"
"NR133-0003-2017","CGC-AAW00","De l’information scientifique est accessible pour appuyer la prise de décisions éclairées en ce qui concerne le SAQG",0,"dp17"
"NR133-0004-2016","CGC-AAW00","Les négociants, acheteurs et transformateurs canadiens et étrangers disposent de données scientifiques exactes et appropriées sur la qualité et la salubrité des grains canadiens",0,"drr16"
"NR133-0004-2017","CGC-AAW00","Les négociants, acheteurs et transformateurs canadiens et étrangers disposent de données scientifiques exactes et appropriées sur la qualité et la salubrité des grains canadiens",0,"dp17"
"NR133-0005-2016","CGC-AAW00","Les menaces à l’égard du SAQG du Canada posées par l’enregistrement de nouvelles variétés sont atténuées",0,"drr16"
"NR133-0005-2017","CGC-AAW00","Les menaces à l’égard du SAQG du Canada posées par l’enregistrement de nouvelles variétés sont atténuées",0,"dp17"
"NR133-0006-2016","CGC-ABD00","Le risque que les producteurs ne reçoivent pas un paiement équitable pour leur grain est atténué",0,"drr16"
"NR133-0006-2017","CGC-ABD00","Le risque que les producteurs ne reçoivent pas un paiement équitable pour leur grain est atténué",0,"dp17"
"NR133-0007-2016","CGC-ABD00","Les producteurs sont au courant des services offerts dans le cadre du programme de protection des producteurs de la CCG",0,"drr16"
"NR133-0007-2017","CGC-ABD00","Les producteurs sont au courant des services offerts dans le cadre du programme de protection des producteurs de la CCG",0,"dp17"
"NR133-0008-2016","P1133-0001","Le risque que les producteurs ne soient pas dûment rémunérés pour le grain qu’ils livrent à un titulaire de licence de la Commission canadienne des grains est atténué.",0,"drr16"
"NR133-0008-2017","P1133-0001","Le risque que les producteurs ne soient pas dûment rémunérés pour le grain qu’ils livrent à un titulaire de licence de la Commission canadienne des grains est atténué.",0,"dp17"
"NR133-0010-2016","P1133-0002","Les producteurs sont en mesure de contourner le réseau d’installations primaires et de livrer le grain dans un port ou à une autre destination de leur choix.",0,"drr16"
"NR133-0010-2017","P1133-0002","Les producteurs sont en mesure de contourner le réseau d’installations primaires et de livrer le grain dans un port ou à une autre destination de leur choix.",0,"dp17"
"NR133-0011-2016","P1133-0003","Le risque que les producteurs ne reçoivent pas un paiement équitable pour la qualité du grain qu’ils livrent aux installations agréées de manutention des grains est atténué.",0,"drr16"
"NR133-0011-2017","P1133-0003","Le risque que les producteurs ne reçoivent pas un paiement équitable pour la qualité du grain qu’ils livrent aux installations agréées de manutention des grains est atténué.",0,"dp17"
"NR135-0002-2016","CH-ACS00","La résilience des organismes voués aux arts et au patrimoine qui reçoivent le soutien de Patrimoine canadien est accrue.",0,"drr16"
"NR135-0002-2017","CH-ACS00","La résilience des organismes voués aux arts et au patrimoine qui reçoivent le soutien de Patrimoine canadien est accrue.",0,"dp17"
"NR135-0003-2016","CH-ACS00","Les Canadiens de diverses collectivités ont accès à des activités artistiques, culturelles et patrimoniales.",0,"drr16"
"NR135-0003-2017","CH-ACS00","Les Canadiens de diverses collectivités ont accès à des activités artistiques, culturelles et patrimoniales.",0,"dp17"
"NR135-0004-2016","P1135-0001","Les organismes de diffusion artistique offrent une variété d’expériences artistiques professionnelles aux Canadiens.",0,"drr16"
"NR135-0004-2017","P1135-0001","Les organismes de diffusion artistique offrent une variété d’expériences artistiques professionnelles aux Canadiens.",0,"dp17"
"NR135-0005-2016","P1135-0001","Les Canadiens, y compris ceux des collectivités mal desservies partout au Canada, ont accès à une variété d’expériences artistiques professionnelles.",0,"drr16"
"NR135-0005-2017","P1135-0001","Les Canadiens, y compris ceux des collectivités mal desservies partout au Canada, ont accès à une variété d’expériences artistiques professionnelles.",0,"dp17"
"NR135-0006-2016","P1135-0002","Les organismes du domaine des arts et du patrimoine disposent de ressources permettant de mettre en place et d’améliorer des installations et des infrastructures.",0,"drr16"
"NR135-0006-2017","P1135-0002","Les organismes du domaine des arts et du patrimoine disposent de ressources permettant de mettre en place et d’améliorer des installations et des infrastructures.",0,"dp17"
"NR135-0009-2016","P1135-0004","Les diplômés d’établissements de formation artistique ont des carrières professionnelles au Canada et à l’échelle internationale.",0,"drr16"
"NR135-0009-2017","P1135-0004","Les diplômés d’établissements de formation artistique ont des carrières professionnelles au Canada et à l’échelle internationale.",0,"dp17"
"NR135-0011-2016","CH-ACU00","Une variété de contenu culturel canadien est créé et produit.",0,"drr16"
"NR135-0011-2017","CH-ACU00","Une variété de contenu culturel canadien est créé et produit.",0,"dp17"
"NR135-0013-2016","CH-ACU00","Le contenu culturel canadien est accessible au Canada et à l’étranger.",0,"drr16"
"NR135-0013-2017","CH-ACU00","Le contenu culturel canadien est accessible au Canada et à l’étranger.",0,"dp17"
"NR135-0016-2016","P1135-0007","Des contenus et applications logicielles canadiens novateurs sont créés en raison de leur potentiel commercial ou à des fins d’utilisation par le public.",0,"drr16"
"NR135-0016-2017","P1135-0007","Des contenus et applications logicielles canadiens novateurs sont créés en raison de leur potentiel commercial ou à des fins d’utilisation par le public.",0,"dp17"
"NR135-0017-2016","P1135-0007","Les Canadiens regardent les émissions de télévision ou le contenu convergent numérique soutenu par le Fonds des médias du Canada ou interagissent avec ceux-ci.",0,"drr16"
"NR135-0017-2017","P1135-0007","Les Canadiens regardent les émissions de télévision ou le contenu convergent numérique soutenu par le Fonds des médias du Canada ou interagissent avec ceux-ci.",0,"dp17"
"NR135-0020-2016","P1135-0009","Les longs métrages canadiens sont disponibles au Canada et à l’étranger.",0,"drr16"
"NR135-0020-2017","P1135-0009","Les longs métrages canadiens sont disponibles au Canada et à l’étranger.",0,"dp17"
"NR135-0021-2016","P1135-0010","Les productions cinématographiques et télévisuelles à contenu canadien reçoivent une certification de Patrimoine canadien.",0,"drr16"
"NR135-0021-2017","P1135-0010","Les productions cinématographiques et télévisuelles à contenu canadien reçoivent une certification de Patrimoine canadien.",0,"dp17"
"NR135-0022-2016","P1135-0010","Des productions cinématographiques et télévisuelles à contenu non canadien utilisant des services de production canadiens reçoivent une certification de Patrimoine canadien.",0,"drr16"
"NR135-0022-2017","P1135-0010","Des productions cinématographiques et télévisuelles à contenu non canadien utilisant des services de production canadiens reçoivent une certification de Patrimoine canadien.",0,"dp17"
"NR135-0023-2016","P1135-0011","Un éventail de styles de musique canadienne est produit par les bénéficiaires du Fonds de la musique du Canada.",0,"drr16"
"NR135-0023-2017","P1135-0011","Un éventail de styles de musique canadienne est produit par les bénéficiaires du Fonds de la musique du Canada.",0,"dp17"
"NR135-0024-2016","P1135-0011","La musique canadienne soutenue par le Fonds de la musique du Canada est accessible au Canada et à l’étranger.",0,"drr16"
"NR135-0024-2017","P1135-0011","La musique canadienne soutenue par le Fonds de la musique du Canada est accessible au Canada et à l’étranger.",0,"dp17"
"NR135-0025-2016","P1135-0012","Les lecteurs de partout dans le monde ont accès à une vaste gamme de livres d’auteurs canadiens produits par les bénéficiaires du FLC",0,"drr16"
"NR135-0025-2017","P1135-0012","Les lecteurs de partout dans le monde ont accès à une vaste gamme de livres d’auteurs canadiens produits par les bénéficiaires du FLC",0,"dp17"
"NR135-0026-2016","P1135-0013","Un éventail de périodiques canadiens soutenus par le Fonds du Canada pour les périodiques est produit.",0,"drr16"
"NR135-0026-2017","P1135-0013","Un éventail de périodiques canadiens soutenus par le Fonds du Canada pour les périodiques est produit.",0,"dp17"
"NR135-0027-2016","P1135-0013","Les périodiques canadiens soutenus par le Fonds du Canada pour les périodiques sont lus par les Canadiens.",0,"drr16"
"NR135-0027-2017","P1135-0013","Les périodiques canadiens soutenus par le Fonds du Canada pour les périodiques sont lus par les Canadiens.",0,"dp17"
"NR135-0030-2016","P1135-0015","Les investissements étrangers dans le secteur culturel représentent un avantage net pour les Canadiens.",0,"drr16"
"NR135-0030-2017","P1135-0015","Les investissements étrangers dans le secteur culturel représentent un avantage net pour les Canadiens.",0,"dp17"
"NR135-0031-2016","P1135-0016","Le contenu canadien est présent au sein des grilles de programmation internationale de TV5MONDE.",0,"drr16"
"NR135-0031-2017","P1135-0016","Le contenu canadien est présent au sein des grilles de programmation internationale de TV5MONDE.",0,"dp17"
"NR135-0032-2016","P1135-0016","Les Canadiens ont accès à la diversité de la Francophonie internationale par l’entremise de TV5 Québec Canada.",0,"drr16"
"NR135-0032-2017","P1135-0016","Les Canadiens ont accès à la diversité de la Francophonie internationale par l’entremise de TV5 Québec Canada.",0,"dp17"
"NR135-0033-2016","CH-ADA00","Les établissements et les travailleurs du patrimoine ont amélioré leurs connaissances, compétences et pratiques professionnelles.",0,"drr16"
