"IndicatorID","ResultID","Title_en","DateToBeAcheivedYear","DateToBeAcheivedMonth","ResultExp_en","datatype","MinTarget_num","MaxTarget_num","TargetResult_en","Document","Actual_Datatype","actual_Result_en","status_color","period"
"NI135-0241-2016","NR135-0047-2016","Percentage of notifications sent to designated organizations within 10 calendar days for objects available for purchase as a result of an export delay set by the Review Board.",2018,3,"Performance will continue to be monitored.","percent",100.00,"","","drr16","percent",100,"success","future"
"NI135-0241-2017","NR135-0047-2017","Percentage of notifications sent to designated organizations within 10 calendar days for objects available for purchase as a result of an export delay set by the Review Board.",2018,3,"","percent","",100.00,"","dp17","","","",""
"NI135-0258-2017","NR135-0116-2017","Minimum number of annual attendees to events and activities offered by Harbourfront Centre",2018,3,"Funding program recently transferred to Canadian Heritage; indicators and targets under review. Please enter ""n/a"" or ""To be determined"", not ""0"".","num",0.00,"","","dp17","","","",""
"NI135-0259-2017","NR135-0116-2017","Number of events and activities offered by Harbourfront Centre",2018,3,"Funding program recently transferred to Canadian Heritage; indicators and targets under review. Please enter ""n/a"" or ""To be determined"", not ""0"".","num",0.00,"","","dp17","","","",""
"NI135-0260-2017","NR135-0117-2017","Number of Canadians engaged in projects/events.",2018,3,"","text","","","To be determined","dp17","","","",""
"NI135-0261-2017","NR135-0118-2017","Number of visits on the Multiculturalism Program website",2018,3,"","text","","","To be determined","dp17","","","",""
"NI135-0262-2017","NR135-0119-2017","Number of support or outreach activities provided to federal institutions",2018,5,"","num",5.00,"","","dp17","","","",""
"NI135-0263-2017","NR135-0120-2017","Percentage of Canadians who report a strong sense of belonging to Canada.",2021,3,"","percent",90.00,90.00,"","dp17","","","",""
"NI135-0264-2016","NR135-0121-2016","Percentage of Canadians who report a strong sense of belonging to Canada.",2018,3,"Performance will continue to be monitored.","percent",90.00,"","","drr16","percent",90,"success","future"
"NI135-301-2016","NR135-301-2016","Annual percentage of program respondents who report that they are more enabled to support an integrated society.","ongoing","","New data sources are being considered in light of persistent issues with the program participant survey.","percent_range",70.00,100.00,"","drr16","percent",0,"not_avail","future"
"NI136-0004-2016","NR136-0001-2016","Number of commodity areas where inspected federally-registered establishments meet established compliance targets",2017,3,"","num",6.00,"","","drr16","num",6,"success","past"
"NI136-0004-2017","NR136-0001-2017","Number of commodity areas where inspected federally-registered establishments meet established compliance targets",2018,3,"","num",6.00,"","","dp17","","","",""
"NI136-0005-2016","NR136-0001-2016","Percentage of Public Warnings for Class I food recalls that are issued within 24 hours of a recall decision",2017,3,"The CFIA issued 161 public warnings for Class I food recalls, five of which did not meet the 24-hour requirement of this indicator. The CFIA has reviewed the five situations and identified one area of improvement to address lack of clarity in certain situations involving recalls conducted under shared federal/provincial jurisdiction. A new procedure is currently being implemented to address it.","percent",100.00,"","","drr16","percent",96.9,"failure","past"
"NI136-0005-2017","NR136-0001-2017","Percentage of Public Warnings for Class I food recalls that are issued within 24 hours of a recall decision",2018,3,"The target is considered met when the result falls within  + or - 2% of the target.","percent",100.00,"","","dp17","","","",""
"NI136-0006-2016","NR136-0001-2016","Percentage of Public Warnings for Class II food recalls that are issued within 24 hours of a recall decision",2017,3,"","percent",95.00,"","","drr16","percent",100,"success","past"
"NI136-0006-2017","NR136-0001-2017","Percentage of Public Warnings for Class II food recalls that are issued within 24 hours of a recall decision",2018,3,"The target is considered met when the result falls within  + or - 2% of the target.","percent",95.00,"","","dp17","","","",""
"NI136-0007-2016","NR136-0002-2016","Number of commodity areas where tested domestic food products meet established compliance targets",2017,3,"","num",6.00,"","","drr16","num",6,"success","past"
"NI136-0007-2017","NR136-0002-2017","Number of commodity areas where tested domestic food products meet established compliance targets",2018,3,"","num",6.00,"","","dp17","","","",""
"NI136-0008-2016","NR136-0002-2016","Number of commodity areas where tested imported food products meet established compliance targets",2017,3,"One target in the dairy sub-program was not met, which affects the overall tally (number of areas that met compliance) for this food program indicator.
Specifically, the ""percentage of tested imported dairy products in compliance with federal regulations"" target was not met.","num",6.00,"","","drr16","num",5,"failure","past"
"NI136-0008-2017","NR136-0002-2017","Number of commodity areas where tested imported food products meet established compliance targets",2018,3,"","num",6.00,"","","dp17","","","",""
"NI136-0009-2016","NR136-0003-2016","Percentage of inspected federally registered meat and poultry establishments in compliance with federal regulations",2017,3,"The target is considered met when the result falls within  + or - 2% of the target. 
","percent",98.00,"","","drr16","percent",98,"success","past"
"NI136-0009-2017","NR136-0003-2017","Percentage of inspected federally registered meat and poultry establishments in compliance with federal regulations",2018,3,"The target is considered met when the result falls within  + or - 2% of the target.","percent",98.00,"","","dp17","","","",""
"NI136-0010-2016","NR136-0004-2016","Percentage of tested domestic meat and poultry products in compliance with federal regulations",2017,3,"","percent",95.00,"","","drr16","percent",97.91,"success","past"
"NI136-0010-2017","NR136-0004-2017","Percentage of tested domestic meat and poultry products in compliance with federal regulations",2018,3,"The target is considered met when the result falls within  + or - 2% of the target.","percent",95.00,"","","dp17","","","",""
"NI136-0011-2016","NR136-0004-2016","Percentage of tested imported meat and poultry products in compliance with federal regulations",2017,3,"","percent",95.00,"","","drr16","percent",98.1,"success","past"
"NI136-0011-2017","NR136-0004-2017","Percentage of tested imported meat and poultry products in compliance with federal regulations",2018,3,"The target is considered met when the result falls within  + or - 2% of the target.","percent",95.00,"","","dp17","","","",""
"NI136-0012-2016","NR136-0005-2016","Percentage of inspected federally registered shell egg establishments in compliance with federal regulations",2017,3,"","percent",98.00,"","","drr16","percent",98.25,"success","past"
"NI136-0012-2017","NR136-0005-2017","Percentage of inspected federally registered shell egg establishments in compliance with federal regulations",2018,3,"The target is considered met when the result falls within  + or - 2% of the target.","percent",98.00,"","","dp17","","","",""
"NI136-0013-2016","NR136-0006-2016","Percentage of tested domestic shell egg and egg products in compliance with federal regulations",2017,3,"","percent",95.00,"","","drr16","percent",98.88,"success","past"
"NI136-0013-2017","NR136-0006-2017","Percentage of tested domestic shell egg and egg products in compliance with federal regulations",2018,3,"The target is considered met when the result falls within  + or - 2% of the target.","percent",95.00,"","","dp17","","","",""
"NI136-0014-2016","NR136-0006-2016","Percentage of tested imported shell egg and egg products in compliance with federal regulations",2017,3,"","percent",95.00,"","","drr16","percent",99.6,"success","past"
"NI136-0014-2017","NR136-0006-2017","Percentage of tested imported shell egg and egg products in compliance with federal regulations",2018,3,"The target is considered met when the result falls within  + or - 2% of the target.","percent",95.00,"","","dp17","","","",""
"NI136-0015-2016","NR136-0007-2016","Percentage of inspected federally registered dairy establishments in compliance with federal regulations",2017,3,"","percent",98.00,"","","drr16","percent",98.86,"success","past"
"NI136-0015-2017","NR136-0007-2017","Percentage of inspected federally registered dairy establishments in compliance with federal regulations",2018,3,"The target is considered met when the result falls within  + or - 2% of the target.","percent",98.00,"","","dp17","","","",""
"NI136-0016-2016","NR136-0008-2016","Percentage of tested domestic dairy products in compliance with federal regulations",2017,3,"","percent",95.00,"","","drr16","percent",96.52,"success","past"
