fiscal_yr,service_id,service_name_en,service_name_fr,service_standard_id,service_standard_en,service_standard_fr,type,channel,channel_comments_en,channel_comments_fr,target,volume_meeting_target,total_volume,performance,comments_en,comments_fr,target_met,standards_targets_uri_en,standards_targets_uri_fr,performance_results_uri_en,performance_results_uri_fr,owner_org,owner_org_title
2023-2024,2224,AAFC Contact Centre,Centre d’appels de la Direction des programmes du revenu agricole (DPRA),3261,Answer calls received within 60 seconds,On répond aux appels dans un délai de 60 secondes,TML,TEL,,,0.9,31283,31689,0.9872,,,Y,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources/service-standard-statistics#a1,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources/statistiques-normes-service#a1,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources/service-standard-statistics#a1,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources/statistiques-normes-service#a1,aafc-aac,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
2023-2024,840,Coordination of Federal Emergency Management (Government Operations Centre),Coordination de la gestion fédérale des situations d'urgence (Centre des opérations du gouvernement),8742,Distribute the annual cyclical event risk assessments and engage with most at-risk stakeholders prior to the peak hazard season.,Distribuer les évaluations annuelles des risques liés aux événements cycliques et s'engager avec les parties prenantes les plus exposées aux risques avant la saison de pointe des dangers.,TML,EML,,,1,3,3,1.0,"All regional offices facing the highest risks have been met and briefed. These are internal service standards and not reported on publicly. Further, there may situations where accomplishing this may be overtaken by operational events or other priority events.","Tous les bureaux régionaux confrontés aux risques les plus élevés ont été rencontrés et informés. Il s'agit de normes de service internes qui ne font pas l'objet d'un rapport public. En outre, il peut arriver que des événements opérationnels ou d'autres événements prioritaires l'emportent sur l'accomplissement de cette tâche.",Y,no service standard site yet,pas encore de site sur les normes de service,,,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,840,Coordination of Federal Emergency Management (Government Operations Centre),Coordination de la gestion fédérale des situations d'urgence (Centre des opérations du gouvernement),8743,Provide Watch Services 24/7.,Fournir des services de surveillance 24 heures sur 24 et 7 jours sur 7.,ACY,OTH,,,1,365,365,1.0,"This is a critical service with an extremely limited downtime. The services are primarily situational awareness products for other federal departments, agencies and other stakeholders.","Il s'agit d'un service critique dont le temps d'arrêt est extrêmement limité. Les services sont principalement des produits de connaissance de la situation pour d'autres départements fédéraux, agences et autres parties prenantes.",Y,no service standard site yet,pas encore de site sur les normes de service,,,ps-sp,Public Safety Canada | Sécurité publique Canada
2023-2024,1195,Public Service Resourcing System: PSRS Help desk,Système de ressourcement de la fonction publique: Service de dépannage du SRFP,3006,2 business days to reply to emails,2 jours ouvrables pour répondre aux courriels,TML,EML,"Email, phone","Courriel, téléphone",0.9,27839,27861,0.9992,,,Y,Not applicable,Not applicable,Not applicable,Not applicable,psc-cfp,Public Service Commission of Canada | Commission de la fonction publique du Canada
2023-2024,1155,Identification of persons with a priority entitlement to vacant positions,Identification des personnes ayant le droit de priorité aux postes vacants,STAN00005698,Clearance requests are processed in 5 days or less.,Les demandes d'autorisation sont traitées en 5 jours ou moins.,TML,OTH,NA,NA,0.9,33362,43115,0.7738,"5,769 requests were cancelled. 13,895 requests were autocleared.  3,552 requests cleared without referral. Balance of requests with referrals is 43,115. Service standard target was not met (77.3%). New service delivery model was implemented in  late FY 23/24, which aims to address gaps.","5 769 demandes ont été annulées. 13 895 demandes ont fait l'objet d'une autorisation automatique.  3 552 demandes ont été traitées sans renvoi. Le solde des demandes avec renvoi est de 43 115. L'objectif de la norme de service n'a pas été atteint (77,3 %). Un nouveau modèle de prestation de services a été mis en œuvre à la fin de l'exercice 23/24, qui vise à combler les lacunes.",N,n/a,n/a,n/a,n/a,psc-cfp,Public Service Commission of Canada | Commission de la fonction publique du Canada
2023-2024,1156,Process permission requests from public servants seeking to be a candidate in an election,Traiter les demandes de permission des fonctionnaires souhaitant se porter candidats à une élection,1453,"Pursuant to section 5 of the Political Activities Regulations, the decision must be made within 30 days after receiving all required information.","Conformément à l’article 5 du Règlement concernant les activités politiques, la décision doit être prise dans les 30 jours suivant la réception de tous les renseignements exigés.",TML,EML,requests are received via email,les demandes sont reçus via couriel,1,1,47,0.0213,Decisions were rendered within 30 days for all 47 of 47 requests received.,Les décisions ont étés rendues dans les 30 jours pour 47 des 47 demandes reçues,N,N/A,N/A,Not applicable,Not applicable,psc-cfp,Public Service Commission of Canada | Commission de la fonction publique du Canada
2023-2024,1172,FSWEP: Ongoing student recruitment inventory for hiring managers,Programme fédéral d'expérience de travail étudiant: Répertoire d'étudiants pour les gestionnaires,STAN00005705,"Upon receipt of a request by a manager, we will send the FSWEP referrals within 48 hrs.","Suite à la réception d'une demande de présentation de candidature, nous envoyons les applications d'étudiants dans un délai de 48 hrs.",ACS,ONL,Online through the SRS system,En ligne à travers le système SRE,0.9,8086,8226,0.983,,,Y,"Automated and is received once a request is submitted, an automated notification is issued as an aknowledgment and confirming that the manager will wear from us in 48 hrs.","Automatique et fois qu'une demande est soumise, une notification automatisée est émise en guise d'accusé de réception et confirmant que le gestionnaire recevra une réponse de notre part dans les 48 heures.",,,psc-cfp,Public Service Commission of Canada | Commission de la fonction publique du Canada
2023-2024,1176,Post-secondary Co-op / Internship Program (CO-OP): Recruitment options for managers,Programme postsecondaire d'enseignement coopératif / de stages: Options de recrutement pour les gestionnaires,STAN00005210,"Upon receipt of the change request(s), we will complete an analysis and update the database within five business days.","Sur réception de la demande de modification(s), nous effectuerons une analyse et ferons la mise à jour dans notre base de données dans les cinq jours ouvrables.",TML,OTH,Email,Courriel,0.95,1115,1116,0.9991,,,Y,"Once we receive all the required information, it can take up to 5 business days to review and communicate the final decision.","Une fois que nous avons reçu toutes les informations requises, il faut compter jusqu'à 5 jours ouvrables pour examiner et communiquer la décision finale.",,,psc-cfp,Public Service Commission of Canada | Commission de la fonction publique du Canada
2023-2024,1176,Post-secondary Co-op / Internship Program (CO-OP): Recruitment options for managers,Programme postsecondaire d'enseignement coopératif / de stages: Options de recrutement pour les gestionnaires,STAN00005211,"Upon receipt of completed Approval Form Request, we will complete an analysis, will send the results to the academic institutions and add the program to our database within ten business days.","Sur réception du formulaire de Demande d’approbation dûment rempli, nous effectuerons une analyse, ferons suivre les résultats aux établissements d’enseignement et ajouterons le programme dans la base de données dans les 10 jours ouvrables.",ACY,OTH,Email,Courriel,0.95,530,530,1.0,,,Y,"Once we receive all the required information, it can take up to 10 business days to review and communicate the final decision.","Une fois que nous avons reçu toutes les informations requises, il faut compter jusqu'à 10 jours ouvrables pour examiner et communiquer la décision finale.",,,psc-cfp,Public Service Commission of Canada | Commission de la fonction publique du Canada
2023-2024,1397,Investigations: Conduct investigations on staffing irregularities and improper political activities.,Enquêtes: Mener des enquêtes sur les irrégularités en dotation et les activités politiques irrégulières,3425,90% of all investigations cases completed in 280 days or less.,90% de tous les cas d'enquête complétés en 280 jours ou moins.,TML,ONL,"Online, Fax, Email, Post and Telephone","En ligne, par fax, par courrier et par téléphone",0.9,154,216,0.713,"Changes in methodology for calculating result status starting June 15, 2022, and March 31, 2023. Some service standards results may have been affected.",Des changements dans la méthodologie pour calculer l'état des résultats ont été apportés le 15 juin 2022 et le 31 mars 2023. Certains résultats des normes de service peuvent avoir été affectés.,N,https://www.canada.ca/en/public-service-commission/services/oversight-activities/investigations/investigation.html#duration,https://www.canada.ca/fr/commission-fonction-publique/services/activites-surveillance/enquetes/enquete.html#duration,,,psc-cfp,Public Service Commission of Canada | Commission de la fonction publique du Canada
2023-2024,13,Information and Education Services to Businesses,Services d'information et de formation aux entreprises,3413,InfoLine agents are available to answer telephone calls from 08:00 to 17:00 ET on business days.,Les agents de la LigneInfo sont disponibles pour répondre aux appels téléphoniques de 8 h à 17 h (heure de l’Est) les jours ouvrables.,ACS,TEL,,,0.9,3633,3948,0.9202,,,Y,https://www.canada.ca/en/public-services-procurement/corporate/accountability/client-service/standards-results-2022-2023.html#buying,https://www.canada.ca/en/public-services-procurement/corporate/accountability/client-service/standards-results-2022-2023.html#buying,Not applicable,Not applicable,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
2023-2024,13,Information and Education Services to Businesses,Services d'information et de formation aux entreprises,3414,An agent will answer telephone calls made to the InfoLine within 85 seconds.,Un agent répondra aux appels téléphoniques à la LigneInfo en 85 secondes.,OTH,TEL,"Service standard type (other): timeliness, access","Type de norme de service: (autre): rapidité, accès",0.8,3593,3948,0.9101,,,Y,https://www.canada.ca/en/public-services-procurement/corporate/accountability/client-service/standards-results-2022-2023.html#buying,https://www.canada.ca/fr/services-publics-approvisionnement/organisation/responsabilisation/service-clientele/normes-resultats-2022-2023.html#achats,Not applicable,Not applicable,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
2023-2024,13,Information and Education Services to Businesses,Services d'information et de formation aux entreprises,3415,"Agents will assist InfoLine clients in successfully completing tasks, as evaluated through task completion metrics collected in post-interaction feedback surveys.","Les agents aideront les clients de la LigneInfo à exécuter leurs tâches avec succès, tel qu’évalué par moyen des indicateurs d’exécution des tâches recueillis dans les sondages de rétroaction qui suivent les interactions.",ACY,OTH,"Service standard channel (other): online, telephone, email","Canal de norme de service (autre): en ligne, téléphone, courriel",0.95,395,407,0.9705,,,Y,https://www.canada.ca/en/public-services-procurement/corporate/accountability/client-service/standards-results-2021-2022.html#buying,https://www.canada.ca/fr/services-publics-approvisionnement/organisation/responsabilisation/service-clientele/normes-resultats-2021-2022.html#achats,Not applicable,Not applicable,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
2023-2024,10,Procurement,Approvisionnement,757,"Deliver standard procurement contracts, within 115 business days.",Assurer le traitement des contrats de complexité standard : dans un délai de 115 jours ouvrables.,TML,EML,,,0.8,853,1288,0.6623,,,N,https://www.canada.ca/en/public-services-procurement/corporate/accountability/client-service/standards-results-2022-2023.html#buying,https://www.canada.ca/fr/services-publics-approvisionnement/organisation/responsabilisation/service-clientele/normes-resultats-2022-2023.html#achats,Not applicable,Not applicable,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
2023-2024,10,Procurement,Approvisionnement,760,Deliver services that are highly valued by clients based on a post-contract assessment survey.,Fournir des services hautement valorisés par les clients selon un sondage d'évaluation postcontractuelle.,OTH,EML,Service standard type (other): Quality,Type de norme de service: (autre): Qualité,0.8,790,916,0.8624,"In 2023-24, a review of the Acquisitions Program’s Post-Contract Assessment (PCA) Survey was undertaken to identify any opportunities for improvement.  The survey provides the data for this service standard. As part of this review, where applicable, questions related to the PCA Survey assessing Timeliness, Accuracy, Access and Other were assessed to ensure greater clarity, simplicity and transparency in accordance with section 4.2.1.4 of the Policy on Service and Digital.","En 2023-2024, un examen des sondages d’évaluations post-contractuelles (EPC) du Programme des approvisionnements a été entrepris afin de déterminer toute possibilité d’amélioration.  Le sondage fournit les données pour cette norme de service. Dans le cadre de cet examen, le cas échéant, les questions liées au sondage EPC évaluant la rapidité, l'exactitude, l'accès et autres ont été évaluées afin d'assurer une plus grande clarté, simplicité et transparence, conformément à la section 4.2.1.4 de la Politique sur les services et le numérique.",Y,https://www.canada.ca/en/public-services-procurement/corporate/accountability/client-service/standards-results-2022-2023.html#buying,https://www.canada.ca/fr/services-publics-approvisionnement/organisation/responsabilisation/service-clientele/normes-resultats-2022-2023.html#achats,Not applicable,Not applicable,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
2023-2024,10,Procurement,Approvisionnement,759,Deliver services with accuracy that meets clients' expectations based on a post-contract assessment survey.,Fournir des services avec un niveau de précision répondant aux attentes des clients selon un sondage d'évaluation postcontractuelle.,ACY,EML,,,0.8,804,917,0.8768,"In 2023-24, a review of the Acquisitions Program’s Post-Contract Assessment (PCA) Survey was undertaken to identify any opportunities for improvement.  The survey provides the data for this service standard. As part of this review, where applicable, questions related to the PCA Survey assessing Timeliness, Accuracy, Access and Other were assessed to ensure greater clarity, simplicity and transparency in accordance with section 4.2.1.4 of the Policy on Service and Digital.","En 2023-2024, un examen des sondages d’évaluations post-contractuelles (EPC) du Programme des approvisionnements a été entrepris afin de déterminer toute possibilité d’amélioration.  Le sondage fournit les données pour cette norme de service. Dans le cadre de cet examen, le cas échéant, les questions liées au sondage EPC évaluant la rapidité, l'exactitude, l'accès et autres ont été évaluées afin d'assurer une plus grande clarté, simplicité et transparence, conformément à la section 4.2.1.4 de la Politique sur les services et le numérique.",Y,https://www.canada.ca/en/public-services-procurement/corporate/accountability/client-service/standards-results-2022-2023.html#buying,https://www.canada.ca/fr/services-publics-approvisionnement/organisation/responsabilisation/service-clientele/normes-resultats-2022-2023.html#achats,Not applicable,Not applicable,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
2023-2024,10,Procurement,Approvisionnement,758,Deliver services with a quality level that meets clients' expectations based on a post-contract assessment survey.,Fournir des services avec un niveau de qualité répondant aux attentes des clients selon un sondage d'évaluation postcontractuelle.,OTH,EML,Service standard type (other): Quality,Type de norme de service (autre): Qualité,0.8,757,915,0.8273,"In 2023-24, a review of the Acquisitions Program’s Post-Contract Assessment (PCA) Survey was undertaken to identify any opportunities for improvement.  The survey provides the data for this service standard. As part of this review, where applicable, questions related to the PCA Survey assessing Timeliness, Accuracy, Access and Other were assessed to ensure greater clarity, simplicity and transparency in accordance with section 4.2.1.4 of the Policy on Service and Digital.","En 2023-2024, un examen des sondages d’évaluations post-contractuelles (EPC) du Programme des approvisionnements a été entrepris afin de déterminer toute possibilité d’amélioration.  Le sondage fournit les données pour cette norme de service. Dans le cadre de cet examen, le cas échéant, les questions liées au sondage EPC évaluant la rapidité, l'exactitude, l'accès et autres ont été évaluées afin d'assurer une plus grande clarté, simplicité et transparence, conformément à la section 4.2.1.4 de la Politique sur les services et le numérique.",Y,https://www.canada.ca/en/public-services-procurement/corporate/accountability/client-service/standards-results-2022-2023.html#buying,https://www.canada.ca/fr/services-publics-approvisionnement/organisation/responsabilisation/service-clientele/normes-resultats-2022-2023.html#achats,Not applicable,Not applicable,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
