dept_code,type,name_en,name_fr,pa_last_year_5_auth,pa_last_year_5_exp,pa_last_year_4_auth,pa_last_year_4_exp,pa_last_year_3_auth,pa_last_year_3_exp,pa_last_year_2_auth,pa_last_year_2_exp,pa_last_year_1_auth,pa_last_year_1_exp
TC,c,Program to Protect Canada's Coastlines and Waterways,Programme pour la protection des côtes et voies navigables à travers le Canada,59586046.0,16222773.0,61341897.0,20772020.0,85959594.0,18754803.0,54374162.0,19615976.43,81824027.0,34212553.84
TC,c,Rail Safety Improvement Contribution Program,Programme d'amélioration de la sécurité ferroviaire,34771032.0,14262877.0,20500000.0,13351623.0,31500000.0,18767964.0,59423082.0,41749496.73,64840581.0,36508076.9
TC,c,Remote Passenger Rail Program,Programme ferroviaire voyageur dans les collectivités éloignées,11200000.0,9386614.0,23469137.0,23469137.0,36753400.0,17190439.0,20485536.0,20485535.25,40227425.0,33905940.52
TC,c,Road Safety Transfer Payment Program,Programme de paiements de transfert pour la sécurité routière,26338181.0,6566546.0,30087566.0,18109467.0,22569431.0,19981342.0,16442679.0,15198028.41,11600000.0,8202863.82
TC,c,Transportation Association of Canada,Association des transports du Canada,425310.0,228419.0,425310.0,203170.0,308376.0,308376.0,350755.0,350754.53,825310.0,410640.06
TC,c,National Trade Corridors Fund,Fonds national des corridors commerciaux,463026253.0,164585882.0,339369583.0,232955956.0,1070786693.0,219257054.0,1037809425.0,467380049.42,886810819.0,541745541.79
TC,c,Contribution to Advance Transportation Innovation,Contribution à l'avancement de l'innovation dans les transports,545340.0,464330.0,410074.0,206505.0,4506.0,4506.0,,,,
TC,c,Program to Advance Indigenous Reconciliation,Programme visant à favoriser la réconciliation avec les peuples autochtones,1250000.0,70069.0,1827108.0,553688.0,2530357.0,2530356.0,1614534.0,210050.81,1500000.0,1397911.98
TC,c,Program to Address Disturbances from Vessel Traffic,Programme d'atténuation des perturbations liées au trafic maritime,2854660.0,1216784.0,3750676.0,995017.0,2701320.0,2658371.0,3274271.0,3274270.51,3767824.0,2218576.86
TC,c,Support for Remote Communities,Contributions visant à assurer le service de transport aérien aux collectivités éloignées,115449000.0,68347000.0,79687292.0,78533792.0,500000.0,500000.0,,,,
TC,c,Major Rehabilitation Work on the Victoria Bridge,Fonds pour d'importants travaux de remise en état du pont Victoria à Montréal,7916000.0,0.0,7321500.0,1903051.0,8321345.0,8321344.0,3960457.0,1236852.49,3286752.0,1503790.81
TC,c,Airport Critical Infrastructure Program,Programme des infrastructures essentielles des aéroports,,,202784700.0,26260735.0,269813900.0,263217326.0,186527940.0,150891259.68,99106575.0,68495697.33
TC,c,Airport Relief Fund,Allègement financier pour les administrations aéroportuaires,,,64803600.0,64802000.0,,,,,,
TC,c,Contributions to support the Strategic Partnership Initiative,Contributions pour soutenir la nouvelle Initiative sur les partenariats stratégiques,,,107892.0,107892.0,,,,,,
TC,c,Commemoration Fund for the Victims of the Ethiopian Airlines Tragedy,Fonds de commémoration pour les victimes de la tragédie d'Ethiopian Airlines,,,,,,,969097.0,969096.7,693976.0,693975.97
TC,c,Lac-Mégantic Rail Bypass Project,Projet de la voie de contournement ferroviaire de Lac-Mégantic,,,,,,,10000000.0,9428898.96,194093409.0,16162889.35
TC,c,Contributions for the Green Shipping Corridor Program,Contributions pour le Programme des corridors maritimes verts,,,,,,,,,36800000.0,0.0
TC,g,Community Participation Funding Program,Programme de financement de la participation communautaire,500000.0,289284.0,500000.0,253577.0,625693.0,625692.0,,,,
TC,g,Grant for the Northern Transportation Adaptation Initiative,Subventions pour appuyer l'Initiative d'adaptation des transports dans le Nord,213668.0,170633.0,,,,,,,,
TC,g,Grant to the International Civil Aviation Organization for Cooperative Development of Operational Safety and Continuing Airworthiness Program,Subvention au Programme de développement coopératif de la sécurité opérationnelle et de maintien de la navigabilité de l'Organisation de l'aviation civile internationale,130000.0,85126.0,130000.0,31625.0,92324.0,92324.0,130000.0,129539.11,130000.0,129561.76
TC,g,Grant to the Province of British Columbia in respect of the provision of ferry and coastal freight and passenger services,Subvention à la province de la Colombie-Britannique à l'égard de la prestation de services de traversier et de cabotage pour marchandises et voyageurs,32028098.0,32028098.0,32458678.0,32182708.0,33344267.0,33344267.0,35637652.0,35637651.6,36924088.0,36924087.76
TC,g,Grants to support Clean Transportation Program,Subventions à l'appui des transports propres,1079274.0,435935.0,1042540.0,954432.0,850808.0,850808.0,647950.0,647950.0,,
TC,g,Grant to support the Transportation Assets Risk Assessment initiative,Subventions pour appuyer l'initiative d'évaluation des risques liés aux actifs de transport,825975.0,0.0,277419.0,174040.0,50000.0,50000.0,,,,
TC,g,Port Asset Transfer Program,Programme de transfert des biens portuaires,,,7510000.0,0.0,,,,,26500000.0,0.0
TC,g,Program to Advance the Transportation Innovation,Programme de promotion de l'innovation en matière de transport,75000.0,6250.0,6250.0,6250.0,,,,,,
TC,g,Program to Protect Canada's Coastlines and Waterways,Programme pour la protection des côtes et voies navigables à travers le Canada,2044802.0,1757375.0,1810952.0,1430874.0,530100.0,517964.0,1376642.0,1375362.25,0.0,0.0
TC,g,Rail Safety Improvement Program,Programme d'amélioration de la sécurité ferroviaire,831000.0,212000.0,831000.0,68000.0,800000.0,155000.0,1594998.0,355000.0,70000.0,70000.0
TC,g,National Trade Corridors Fund,Fonds national des corridors commerciaux,0.0,0.0,,,,,,,,
TC,g,Grant for Innovative Solutions Canada,Subvention pour Solutions innovatrices Canada,2600000.0,1150000.0,2000000.0,1015329.0,2100000.0,0.0,1950000.0,1950000.0,2666046.0,2593340.0
TC,g,Program to Address Disturbances from Vessel Traffic,Programme d'atténuation des perturbations liées au trafic maritime,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,,,150000.0,150000.0
TC,g,Incentives for Zero-Emission Vehicles Program,Programme d'incitatifs pour l'utilisation de véhicules zéro émission,159120018.0,159101612.0,301598061.0,264722488.0,413159122.0,269784720.0,842803001.0,692802870.0,1185977785.0,1184973562.0
TC,g,Program to Advance Indigenous Reconciliation,Programme visant à favoriser la réconciliation avec les peuples autochtones,3600000.0,354906.0,6225048.0,331585.0,9030663.0,2020333.0,11009800.0,3359057.39,4221409.0,2391631.03
TC,g,Commemoration Fund for the Victims of the Ethiopian Airlines Tragedy,Fonds de commémoration pour les victimes de la tragédie d'Ethiopian Airlines,,,,,479525.0,479525.0,732191.0,732191.0,565072.0,565072.0
TC,g,Green Shipping Corridor Program,Programme des corridors maritimes verts,,,,,,,1707880.0,1707880.0,,
VAC,c,"Contributions to Veterans, under the Veterans Independence Program, to assist in defraying costs of extended health care not covered by provincial health programs","Contributions accordées aux anciens combattants, en vertu du Programme pour l'autonomie des anciens combattants, afin de les aider à payer les coûts des services complémentaires de santé non couverts par les programmes de soins médicaux provinciaux",73491000.0,71945770.0,80427000.0,69701335.0,68535000.0,68512291.0,68905000.0,65488937.99,72800000.0,71707615.73
VAC,c,"Contributions under the Commemorative Partnerships Program, to organizations, institutions and other levels of government, in support of projects related to the health and well-being of the veteran population, and commemoration activities and events","Contributions, en vertu du Programme de partenariat pour la commémoration, aux organisations, institutions et autres ordres de gouvernement, à l'appui des projets afférents à la santé et au mieux-être des anciens combattants, et des activités et événements commémoratifs",3148620.0,3148620.0,2865271.0,2865271.0,4273131.0,4267756.0,8059186.0,8038034.06,12213918.0,12213526.57
VAC,c,Contributions for Veterans and Family Well-Being Fund,Contributions pour les Fonds pour le bien-être des vétérans et de leur famille,5636057.0,5636057.0,1954230.0,1954230.0,2591706.0,2591706.0,2066937.0,2066936.52,1666937.0,1666936.52
VAC,c,Centre of Excellence on Post-Traumatic Stress Disorder and other related mental health conditions,Centre d'excellence sur le trouble de stress post-traumatique et les états de santé mentale connexes,6300000.0,6265285.0,9200000.0,8918164.0,9200000.0,9008161.0,9200000.0,9191941.0,9200000.0,9134525.0
VAC,c,Contributions for Research Funding Program,Contribution pour le Programme de financement de la recherche,6799127.0,6106099.0,6903346.0,6806984.0,7028497.0,7028497.0,7161679.0,7141355.0,7161679.0,7141354.71
VAC,g,(S) Returned Soldiers Insurance Actuarial Liability Adjustment (Returned Soldiers' Insurance Act),(S) Rajustement des engagements actuariels de l'assurance des soldats de retour au pays (Loi de lʼassurance des soldats de retour au pays),0.0,0.0,607.0,607.0,99.0,99.0,0.0,0.0,0.0,0.0
VAC,g,(S) Veterans Insurance Actuarial Liability Adjustment (Veterans Insurance Act),(S) Rajustement des engagements actuariels de l'assurance des anciens combattants (Loi sur lʼassurance des anciens combattants),33549.0,33549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAC,g,Assistance in accordance with the provisions of the Assistance Fund Regulations,Aide accordée en conformité avec les dispositions du Règlement sur le fonds de secours,420000.0,73334.0,420000.0,67632.0,420000.0,47274.0,100000.0,39644.53,36000.0,30597.66
VAC,g,Assistance to Canadian Veterans—Overseas District,Aide aux anciens combattants canadiens – District d'outre-mer,50000.0,26330.0,50000.0,20141.0,27000.0,16651.0,25000.0,9315.13,18000.0,4582.04
VAC,g,Canadian Forces Income Support Allowance,Allocation de soutien du revenu des Forces canadiennes,2285000.0,2083888.0,2651000.0,2010259.0,2398000.0,2349434.0,2763000.0,2651436.21,3429000.0,3330857.18
VAC,g,Canadian Veterans Association of the United Kingdom,Association canadienne des anciens combattants du Royaume-Uni,5000.0,0.0,5000.0,0.0,0.0,0.0,,,,
VAC,g,Career Transition Services,Services de transition de carrière,73000.0,0.0,73000.0,0.0,,,,,,
VAC,g,Children of Deceased Veterans Education Assistance,Aide en matière d'éducation aux enfants des anciens combattants décédés,978000.0,764731.0,978000.0,743322.0,978000.0,832585.0,1300000.0,802221.7,1081000.0,1017882.83
VAC,g,Commonwealth War Graves Commission,Commission des sépultures de guerre du Commonwealth,11700000.0,11476215.0,11900000.0,11559285.0,11400000.0,10943100.0,12400000.0,11859340.18,12865000.0,12858930.22
VAC,g,Critical Injury Benefit,Indemnité pour blessure grave,1700000.0,1373961.0,1700000.0,1082191.0,1800000.0,1032081.0,2200000.0,1098643.7,2134000.0,1498244.89
VAC,g,Disability Awards and Allowances,Indemnités et allocations d'invalidité,3927000.0,3036714.0,2438000.0,1741075.0,1506000.0,1167518.0,912000.0,705319.25,742000.0,678636.66
VAC,g,Earnings Loss and Supplementary Retirement Benefit,Allocation pour perte de revenus et prestation de retraite supplémentaire,7145000.0,7050551.0,50300000.0,7737018.0,6500000.0,6465846.0,10000000.0,7182830.59,4777000.0,4119779.27
VAC,g,Grant for Commemorative Partnerships,Subvention pour partenariats de commémoration,431381.0,429803.0,714729.0,714620.0,4736869.0,4716420.0,525814.0,525813.28,971254.0,969647.75
VAC,g,Housekeeping and Grounds Maintenance,Entretien ménager et entretien du terrain,276931000.0,267137081.0,302959000.0,270659880.0,278956000.0,276831568.0,300793000.0,291478595.85,325000000.0,318962874.37
VAC,g,Last Post Fund,Fonds du Souvenir,7332000.0,5934000.0,7243000.0,5752470.0,6402000.0,5837533.0,6803000.0,6393536.0,6844000.0,5927212.0
VAC,g,Payments of Gallantry Awards,Paiements de prestations pour bravoure,4500.0,2310.0,4500.0,1710.0,4500.0,1272.0,2500.0,773.64,1000.0,508.74
VAC,g,Payments under the Flying Accidents Compensation Regulations,Paiements effectués en vertu du Règlement sur l'indemnisation en cas d'accidents d'aviation,975000.0,464807.0,975000.0,531834.0,975000.0,498818.0,975000.0,480718.34,494000.0,488226.14
VAC,g,"Pensions for disability and death, including pensions granted under the authority of the Civilian Government Employees (War) Compensation Order, P.C. 45/8848 of November 22, 1944, which shall be subject to the Pension Act; for former prisoners of war under the Pension Act, and Newfoundland special awards","Pensions d'invalidité et de décès, y compris les pensions accordées en vertu de l'ordonnance sur l'indemnisation des employés civils (Guerre) de l'État, C.P. 45/8848 du 22 novembre 1944, qui sont régies par les dispositions de la Loi sur les pensions, indemnisations pour les anciens prisonniers de guerre en vertu de la Loi sur les pensions; et allocations spéciales dans le cas de Terre-Neuve",1235664000.0,1125004404.0,1112710000.0,1064578587.0,1046572000.0,1020948285.0,1014128000.0,1012069670.52,993208000.0,992936662.33
