"id","subject_id","name_en","name_fr","is_efficiency","doc"
"NR053-0031-2016","P1053-0013","The provision of efficient, effective health services to offenders that encourage individual responsibility, promote healthy reintegration and contribute to safe communities.","Les délinquants reçoivent des services de santé efficaces et efficients qui encouragent la responsabilité individuelle, favorisent la saine réinsertion sociale et contribuent à la sécurité des collectivités.",0,"drr16"
"NR053-0032-2016","P2053-0027","The provision of efficient, effective clinical and public health services to offenders that encourage individual responsibility, promote healthy reintegration and contribute to safe communities.","Les délinquants reçoivent des services de santé clinique et publique efficaces et efficients qui encouragent la responsabilité individuelle, favorisent la saine réinsertion sociale et contribuent à la sécurité des collectivités.",0,"drr16"
"NR053-0038-2016","P2053-0029","Offenders have access to Chaplaincy services.","Les délinquants ont accès à des services d’aumônerie",0,"drr16"
"NR053-0039-2016","P2053-0030","Aboriginal Offenders have access to spiritual and cultural services","Les délinquants autochtones ont accès à des services spirituels et culturels",0,"drr16"
"NR053-0040-2016","P2053-0031","Participation in correctional program readiness programs contributes to the offender reintegration process by preparing and motivating offenders to address risk factors related to their offending","La participation au programme de préparation aux programmes correctionnels contribue au succès du processus de réinsertion sociale en préparant et en motivant les délinquants à agir sur les facteurs de risque liés à leur infraction.",0,"drr16"
"NR053-0041-2016","P2053-0032","Participation in correctional programming contributes to the reduced re-offending and facilitates the safe and timely reintegration of offenders into the community","La participation aux programmes correctionnels contribue à la réduction de la récidive et favorise la réinsertion en toute sécurité et au moment opportun des délinquants dans la collectivité.",0,"drr16"
"NR053-0042-2016","P2053-0033","Participation in correctional programming maintenance contributes to the offender reintegration process by supporting offenders to apply the skills acquired through correctional programming.","La participation aux programmes de maintien des acquis contribue au processus de réinsertion sociale des délinquants en aidant ceux-ci à mettre en pratique les compétences acquises dans le cadre des programmes correctionnels",0,"drr16"
"NR053-0043-2016","P1053-0027","Social programs provide offenders with knowledge and skills that better equip them for their re-entry into society and support changes that lead to a balanced and healthy prosocial lifestyle.","Les programmes sociaux permettent aux délinquants d’acquérir les connaissances et les compétences qui feront d’eux des personnes mieux outillées pour réintégrer la société et favoriser les changements qui mènent à un mode de vie prosocial sain et équilibré.",0,"drr16"
"NR054-0122-2016","P1054-0018","Canadians and public and private sector organizations have timely access to national accounts statistics of quality, including the Canadian International Merchandise Trade Database, for informed debate on macroeconomic issues, for economic research and analysis, and for deci","Les Canadiens et les organismes des secteurs public et privé ont accès à des statistiques des comptes nationaux de qualité et en temps opportun, y compris à la base de données sur le commerce international canadien de marchandises, pour éclairer les débats sur les questions macroéconomiques, effectuer de la recherche et de l’analyse économique, po",0,"drr16"
"NR054-0123-2016","P1054-0019","Canadians and public and private sector organizations have timely access to a wide range of relevant industry statistics of quality on agriculture, wholesale and retail trade, manufacturing, energy, transportation and other service industries, for informed debate, economic r","Les Canadiens et les organismes des secteurs public et privé ont accès à une gamme importante et de qualité de statistiques de l’industrie sur l’agriculture, le commerce de gros et de détail, la fabrication, l’énergie, le transport et d’autres industries de services pour éclairer les débats, effectuer de la recherche et de l’analyse économique, él",0,"drr16"
"NR054-0124-2016","P1054-0020","Canadians and public and private sector organizations have timely access to a wide range of relevant economy-wide business statistics of quality, including the Consumer Price Index, Producer Price Indexes, Quarterly Financial Statistics, and Investment, Science and Technolog","Les Canadiens et les organismes des secteurs public et privé ont accès à un vaste éventail de statistiques économiques des entreprises pertinentes et de qualité, y compris l’Indice des prix à la consommation, des indices des prix à la production, des statistiques financières trimestrielles ainsi que des statistiques d’investissement, Sciences et T",0,"drr16"
"NR054-0125-2016","P1054-0021","Canadians and public and private sector organizations use the environmental accounts and statistics on the changing relationship between human activity and Canada's economy for informed debate, research and decision-making on environmental issues.","Les Canadiens et les organismes des secteurs public et privé utilisent les comptes et les statistiques de l'environnement sur l’évolution du rapport entre l’activité humaine et l’économie du Canada pour éclairer les débats, effectuer de la recherche et prendre des décisions concernant les questions environnementales.",0,"drr16"
"NR054-0126-2016","P1054-0022","Canadians and public and private sector organizations use the results of statistical analyses, models, databases and other statistical information products for informed debate, research and decision-making on economic and environmental issues.","Les Canadiens et les organismes des secteurs public et privé utilisent les résultats des analyses statistiques, les modèles et les bases de données statistiques ainsi que d’autres produits d’information statistique pour éclairer les débats, effectuer de la recherche et prendre des décisions concernant les questions économiques et environnementales",0,"drr16"
"NR054-0127-2016","SC-AQN00","Canadians and public and private sector organizations use socio-economic statistics for policy development and for research.","Les Canadiens et les organismes des secteurs public et privé utilisent des statistiques socioéconomiques pour élaborer des politiques et pour effectuer de la recherche.",0,"drr16"
"NR054-0128-2016","P1054-0023","Canadians and Government policy makers have timely access to labour, education, income and tourism statistics of quality to make informed decisions.","Les Canadiens et les responsables de l'établissement des politiques gouvernementaux ont accès à des statistiques de qualité et en temps opportun sur le travail, l’éducation, le revenu et le tourisme pour prendre des décisions éclairées.",0,"drr16"
"NR054-0129-2016","P1054-0024","Canadians and Government policy makers have timely access to health and justice statistics of quality to make informed decisions.","Les Canadiens et les responsables de l'établissement des politiques gouvernementales ont accès à des statistiques de qualité et en temps opportun sur la santé et de la justice pour prendre des décisions éclairées.",0,"drr16"
