dept_submissions__document__year,eternal_id,service,name_en,name_fr,first_active_year,last_active_year,last_gcss_tool_year,channel__name_en,channel__name_fr,channel__code,standard_type__name_en,standard_type__name_fr,standard_type__code,standard_comment_en,standard_comment_fr
2021,4034,2590,Issuing payment (30 business days),Émission de paiement (30 jours ouvrables),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,4039,2592,Providing funding decision (105 calendar days),Fournir une décision de financement (105 jours civils),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,4043,2593,Issuing payment (30 business days),Émission de paiement (30 jours ouvrables),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,4046,2596,Providing funding decision (300 calendar days),Fournir une décision de financement (300 jours civils),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,4056,2603,Issuing payment (30 business days),Émission de paiement (30 jours ouvrables),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,42,1,Center of Administration for Permissions,Centre d'administration pour les permissions,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,4551,1340,Acknowledge receipt of an application within three (3) working days;,Accuser réception d'un formulaire de demande de financement dans un délai de trois (3) jours ouvrables;,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,4553,1338,Acknowledge receipt of an application within three (3) working days;,Accuser réception d'un formulaire de demande de financement dans un délai de trois (3) jours ouvrables;,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2018,4588,1345,Acknowledge receipt of an application within three (3) working days;,Accuser réception d'un formulaire de demande de financement dans un délai de trois (3) jours ouvrables;,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,551,851,An acknowledgement of receipt will be sent online in the two calendar days following the receipt of the online funding application.,Un accusé de réception en ligne sera transmis dans les deux jours civils suivant la réception d'une demande d'aide financière en ligne.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,6861,1011,Acknowledge receipt of application within 5 business days.,Accuser réception de la demande dans les 5 jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,6939,1008,Acknowledge receipt of application within 5 business days.,Accuser réception de la demande dans les 5 jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,7430,1033,Notification of the funding decision in 50 business days,Avis de la décision de financement en 50 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,7557,1027,Phone and email inquiries responded to within 5 business days,les demandes transmises par téléphone et par courriel sont traitées dans un délai de 5 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,8078,1340,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,8084,1258,Registering a trademark - for electronic application - within 5 business days upon receipt of electronic request and fees.,Enregistrement d’une marque de commerce – concernant une demande en format électronique – dans les 5 jours ouvrables suivant la réception de la demande en format électronique et le paiement des frais exigés.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,8112,1315,Equipment reassessments requiring testing or technical expertise services (14 days) on a FCFS basis.,Réévaluation de l’équipement nécessitant des services d’essai ou des services techniques (14 jours) selon la formule PAPS.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,8113,1315,Terminal equipment registration service (2 days).,Services d’enregistrement de l’équipement terminal (2 jours),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,8114,1315,Radio equipment listing service (2 days).,Services d’inscription de l’équipement radio (2 jours).,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,8129,1345,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours de travail.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2019,8165,1338,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,943,1006,Process applications and notify participants of results within 48 hours.,Traiter les demandes et communiquer les résultats aux participants dans un délai de 48 heures.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,944,1006,Process priority applications and notify participants of results within 2 hours.,Traiter les demandes prioritaires et communiquer les résultats aux participants dans un délai de 2 heures.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,945,1006,Process grouping applications and notify participants of results within 10 business days.,Traiter les demandes de regroupements et communiquer les résultats aux participants dans un délai de 10 jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,945,1006,Process grouping applications and notify participants of results within 10 business days.,Traiter les demandes de regroupements et communiquer les résultats aux participants dans un délai de 10 jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,946,1006,Process registrations requests in the FCS and notify participants of approval within 10 business days.,Traiter les demandes d'inscription et communiquer les résultats aux participants dans un délai de 10 jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,946,1006,Process registrations requests in the FCS and notify participants of approval within 10 business days.,Traiter les demandes d'inscription et communiquer les résultats aux participants dans un délai de 10 jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,955,1011,Acknowledge receipt of application within 5 business days.,Accuser réception de la demande dans les 5 jours ouvrables.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,956,1011,Notify applicant on the success or rejection of its funding application within 13 business days of funding decision,Aviser le demandeur du succès ou du rejet de sa demande de financement dans les 13 jours ouvrables suivant la décision de financement.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,956,1011,Notify applicant on the success or rejection of its funding application within 13 business days of funding decision,Aviser le demandeur du succès ou du rejet de sa demande de financement dans les 13 jours ouvrables suivant la décision de financement.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,957,1011,Requisition payment to recipient within 30 business days of receiving a fully completed report.,Demande de paiement au destinataire dans les 30 jours ouvrables suivant la réception d'un rapport complet.,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,983,1033,Acknowledgement of the receipt of an application or proposal in 5 business days,Accusé de réception d'une demande ou d'une proposition en 5 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,984,1033,Notification of the funding decision in 50 business days,Avis de la décision de financement en 50 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,985,1033,Requisition for payment in 35 business days,Demande de paiement en 35 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,986,1034,Acknowledgement of the receipt of an application or proposal in 5 business days,Accusé de réception d'une demande ou d'une proposition en 5 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,988,1034,Notification of the funding decision in 30 business days,Avis de la décision de financement en 30 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,989,1034,Requisition for payment in 15 business days,Demande de paiement en 15 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2020,1490,173,"Notification of competition results to institutions: For applications submitted through SSHRC eligible institutions, SSHRC will release the competition results to institutions on or before the last day of the month specified for the relevant competition.","Communication des résultats d’un concours aux établissements: Pour les demandes présentées par l’entremise d’établissements admissibles au financement du CRSH, le CRSH communique les résultats aux établissements au plus tard le dernier jour du mois indiqué pour le concours en question.",,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,1531,668,"Within 30 business days of receipt of a complete application, applicants are informed whether their application is approved.","Dans un délai de 30 jours ouvrables suivant la réception d'une demande complète, les demandeurs sont informés de l'approbation ou du rejet de leur demande.",,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
2020,1531,668,"Within 30 business days of receipt of a complete application, applicants are informed whether their application is approved.","Dans un délai de 30 jours ouvrables suivant la réception d'une demande complète, les demandeurs sont informés de l'approbation ou du rejet de leur demande.",,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,,
