"ResultID","ProgElemID","ResultTitle_en","Is_Efficiency","Document"
"NR127-0014-2016","P1127-0006","Federal organizations and the Parliament of Canada receive responsive and cost-effective real property services.",0,"drr16"
"NR127-0014-2017","P1127-0006","Federal organizations and the Parliament of Canada receive responsive and cost-effective real property services.",0,"dp17"
"NR127-0016-2016","P1127-0008","Local taxing authorities receive fair, equitable, and predictable payments on behalf of the Government of Canada, as contribution to the cost of local government.",0,"drr16"
"NR127-0016-2017","P1127-0008","Local taxing authorities receive fair, equitable, and predictable payments on behalf of the Government of Canada, as contribution to the cost of local government.",0,"dp17"
"NR127-0017-2016","P1127-0009","Rehabilitation and reconstruction projects preserve the cultural and physical heritage of the Parliamentary Precinct.",0,"drr16"
"NR127-0017-2017","P1127-0009","Rehabilitation and reconstruction projects preserve the cultural and physical heritage of the Parliamentary Precinct.",0,"dp17"
"NR127-0021-2016","P1127-0011","The integrity of the Consolidated Revenue Fund and the Accounts of Canada is preserved on behalf of Canadians.",0,"drr16"
"NR127-0021-2017","P1127-0011","The integrity of the Consolidated Revenue Fund and the Accounts of Canada is preserved on behalf of Canadians.",0,"dp17"
"NR127-0023-2016","P1127-0013","Quality and efficient document imaging services.",0,"drr16"
"NR127-0023-2017","P1127-0013","Quality and efficient document imaging services.",0,"dp17"
"NR127-0029-2016","GSC-AZN00","Employees are paid accurately and on time through reliable and efficient central systems and processes.",0,"drr16"
"NR127-0029-2017","GSC-AZN00","Employees are paid accurately and on time through reliable and efficient central systems and processes.",0,"dp17"
"NR127-0030-2017","GSC-AZN00","Retirees are paid accurately and on time through reliable and efficient central systems and processes.",0,"dp17"
"NR127-0034-2016","P1127-0021","Federal institutions, the GC and Canadians benefit from efficient, standardized, quality and timely terminology services.",0,"drr16"
"NR127-0034-2017","P1127-0021","Federal institutions, the GC and Canadians benefit from efficient, standardized, quality and timely terminology services.",0,"dp17"
"NR127-0035-2016","P1127-0024","The Government of Canada benefits from quality and timely interpretation services",0,"drr16"
"NR127-0035-2017","P1127-0024","The GC of Canada benefits from quality and timely interpretation services",0,"dp17"
"NR127-0036-2016","P1127-0022","Departments and agencies benefit from quality and timely linguistic services provided in a closed-security environment to support the requirements of Government.",0,"drr16"
"NR127-0036-2017","P1127-0022","Departments and agencies benefit from quality and timely linguistic services provided in a closed-security environment to support the requirements of Government.",0,"dp17"
"NR127-0038-2016","P1127-0023","Parliament benefits from quality and timely linguistic services to support equality of status for both official languages",0,"drr16"
"NR127-0038-2017","P1127-0023","Parliament benefits from quality and timely linguistic services to support equality of status for both official languages",0,"dp17"
"NR127-0040-2016","P1127-0025","Timely security clearances supporting the safeguarding of GC information and assets.",0,"drr16"
"NR127-0040-2017","P1127-0025","Timely security clearances supporting the safeguarding of GC information and assets.",0,"dp17"
"NR127-0041-2016","P1127-0026","Canadians have access to centralized GC information",0,"drr16"
"NR127-0041-2017","P1127-0026","Canadians have access to centralized GC information",0,"dp17"
"NR127-0045-2016","P1127-0030","Quality and timely forensic accounting expertise, expert witness and advisory services are made available to internal and external public clients, and other levels of government and foreign governments",0,"drr16"
"NR127-0045-2017","P1127-0030","Quality and timely forensic accounting expertise, expert witness and advisory services are made available to internal and external public clients, and other levels of government and foreign governments",0,"dp17"
"NR127-0049-2016","GSC-BEY00","Increased awareness of fairness, openness and transparency in federal procurement practices.",0,"drr16"
"NR127-0049-2017","GSC-BEY00","Increased awareness of fairness, openness and transparency in federal procurement practices.",0,"dp17"
"NR127-0050-2016","P1127-0033","Federal organizations receive impartial, relevant and achievable recommendations.",0,"drr16"
"NR127-0050-2017","P1127-0033","Federal organizations receive impartial, relevant and achievable recommendations.",0,"dp17"
"NR127-0051-2016","P1127-0034","Contacts are addressed in a timely manner.",0,"drr16"
"NR127-0051-2017","P1127-0034","Contacts are addressed in a timely manner.",0,"dp17"
"NR127-0052-2016","GSC-BEU00","Timely and efficient issuance of all government payments, provision of deposit detail files, and central accounting reports",0,"drr16"
"NR127-0052-2017","GSC-BEU00","Timely and efficient issuance of all government payments, provision of deposit detail files, and central accounting reports",0,"dp17"
"NR127-0065-2016","GSC-BEQ00","A real property portfolio that maximizes economic benefit and minimizes short and long term liability.",0,"drr16"
"NR127-0065-2017","GSC-BEQ00","A real property portfolio that maximizes economic benefit and minimizes short and long term liability.",0,"dp17"
"NR127-0066-2016","P1127-0009","Parliamentarians are equipped to conduct Parliamentary operations 24 hours of the day.",0,"drr16"
"NR127-0066-2017","P1127-0009","Parliamentarians are equipped to conduct Parliamentary operations 24 hours of the day.",0,"dp17"
"NR127-0069-2016","P1127-0018","Transactions are processed in the pay system on time.",0,"drr16"
"NR127-0069-2017","P1127-0018","Transactions are processed in the pay system on time.",0,"dp17"
"NR127-0074-2016","P1127-0043","Timely certifications are carried out to ensure controlled goods are safeguarded and protected against unauthorized access while in the custody of private sector companies.",0,"drr16"
"NR127-0074-2017","P1127-0043","Timely certifications are carried out to ensure controlled goods are safeguarded and protected against unauthorized access while in the custody of private sector companies.",0,"dp17"
"NR127-0076-2016","P1127-0031","Government-wide guidance supports federal departments in reducing the environmental footprint of their operations.",0,"drr16"
"NR127-0079-2016","P2127-0012","Enable the implementation of a collaborative buying with public sector buyers in other jurisdictions.",0,"drr16"
"NR127-0079-2017","P2127-0012","Enable the implementation of a collaborative buying with public sector buyers in other jurisdictions.",0,"dp17"
"NR127-0088-2016","P1127-0046","Federal government client departments are satisfied with the relocation services provided while respecting appropriate Treasury Board policies and directives.",0,"drr16"
"NR127-0088-2017","P1127-0046","Federal government employees are satisfied with the relocation services provided while respecting appropriate Treasury Board policies and directives.",0,"dp17"
"NR127-0096-2016","P1127-0042","Aligned federal departments’ and agencies’ procurement needs with supplier capacity.",0,"drr16"
"NR127-0096-2017","P1127-0042","Aligned federal departments’ and agencies’ procurement needs with supplier capacity.",0,"dp17"
"NR127-0097-2016","P1127-0004","A portfolio of federal accommodation assets that maximizes economic benefit.",0,"drr16"
"NR127-0097-2017","P1127-0004","A portfolio of federal accommodation assets that maximizes economic benefit.",0,"dp17"
"NR127-0098-2016","P1127-0048","Sound administration of the post-employment benefits programs provided to former employees of the Cape Breton Development Corporation.",0,"drr16"
"NR127-0098-2017","P1127-0048","Sound administration of the post-employment benefits programs provided to former employees of the Cape Breton Development Corporation.",0,"dp17"
"NR127-0099-2016","P1127-0048","Over the long-term a portfolio of federal properties that minimizes short and long term financial and environmental liabilities.",0,"drr16"
"NR127-0099-2017","P1127-0048","Over the long-term a portfolio of federal properties that minimizes short and long term financial and environmental liabilities.",0,"dp17"
"NR127-0100-2016","GSC-CUA00","High quality and timely integrity programs and services that support fairness, openness and transparency in government operations.",0,"drr16"
"NR127-0100-2017","GSC-CUA00","High quality and timely integrity programs and services that support fairness, openness and transparency in government operations.",0,"dp17"
"NR127-0101-2016","P1127-0019","Transactions are processed in the pension system on time.",0,"drr16"
"NR127-0101-2017","P1127-0019","Transactions are processed in the pension system on time.",0,"dp17"
"NR127-0104-2016","GSC-AZN00","Retirees are paid accurately and on time through reliable and efficient central systems and processes.",0,"drr16"
"NR127-0105-2016","P1127-0018","Timely pay advice is provided to compensation advisors.",0,"drr16"
"NR127-0105-2017","P1127-0018","Timely pay advice is provided to compensation advisors.",0,"dp17"
"NR127-0106-2016","P1127-0012","Timely optional services related to bill payments.",0,"drr16"
"NR127-0106-2017","P1127-0012","Timely optional services related to bill payments.",0,"dp17"
"NR127-0107-2016","P1127-0012","Timely optional services related to a departmental financial and material management system offering.",0,"drr16"
"NR127-0107-2017","P1127-0012","Timely optional services related to a departmental financial and material management system offering.",0,"dp17"
"NR127-0108-2016","P1127-0060","Timely services that support the integrity of procurement and real property transactions by ensuring PSPC does business with suppliers that respect the law and act with integrity.",0,"drr16"
"NR127-0108-2017","P1127-0060","Timely services that support the integrity of procurement and real property transactions by ensuring PWGSC does business with suppliers that respect the law and act with integrity.",0,"dp17"
"NR127-0109-2016","P1127-0061","Quality and timely services providing independent assurances that PSPC’s activities are conducted with fairness, openness and transparency.",0,"drr16"
"NR127-0109-2017","P1127-0061","Quality and timely services providing independent assurances that PWGSC’s activities are conducted with fairness, openness and transparency.",0,"dp17"
