dept_code,vote_num,vs_type,name_en,name_fr,doc,est_last_year_5,est_last_year_4,est_last_year_3,est_last_year_2,est_last_year,est_in_year
PCO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-1450770.0,-1722531.0,846362.629999999,1298025.5799999982,,
PCO,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,SA,89937.0,1800.0,24516.0,7363.190000000002,,
PCO,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,43803.0,14360.0,16770.0,15002.28,,
PCO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,637795.0,2246478.0,,,,
PCO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,166420.0,699243.0,101544.0,900950.0,,
PCO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,,,1326427.0,,,
PHAC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,8219228533.0,7853559297.0,3654335640.0,1404694262.0,1354815342.0,1129244573.0
PHAC,1,1,Operating/Program,Fonctionnement/Programme,SEA,3900745543.0,1427449458.0,542000000.0,,,
PHAC,1,1,Operating/Program,Fonctionnement/Programme,SEB,-12377000.0,1297283584.0,163223839.0,35450741.0,52076260.0,
PHAC,1,1,Operating/Program,Fonctionnement/Programme,SEC,3251227324.0,12871796.0,-2500000.0,,950000.0,
PHAC,1,1,Operating/Program,Fonctionnement/Programme,VA,20758557.0,398200468.0,395016213.0,151943117.0,,
PHAC,10,3,Grants & Contributions,Subventions et Contributions,MAINS,426771816.0,538766436.0,461905392.0,373754265.0,376329508.0,316292888.0
PHAC,10,3,Grants & Contributions,Subventions et Contributions,SEA,417562065.0,95537060.0,5000000.0,,,
PHAC,10,3,Grants & Contributions,Subventions et Contributions,SEB,-6992657.0,49934066.0,102823766.0,44276134.0,15421597.0,
PHAC,10,3,Grants & Contributions,Subventions et Contributions,SEC,44328705.0,1195299.0,1899852.0,,82605.0,
PHAC,10,3,Grants & Contributions,Subventions et Contributions,VA,0.0,0.0,0.0,0.0,,
PHAC,5,2,Capital,Capital,MAINS,26200000.0,23300000.0,41347000.0,21580000.0,29450000.0,16725609.0
PHAC,5,2,Capital,Capital,SEA,74900167.0,850000.0,,,,
PHAC,5,2,Capital,Capital,SEB,,11711000.0,183750.0,-233907.0,,
PHAC,5,2,Capital,Capital,SEC,11704475.0,16000000.0,,,,
PHAC,5,2,Capital,Capital,VA,5160260.0,7846181.0,9851437.0,8370438.0,,
PHAC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,65447183.0,65932563.0,45772699.0,55065991.0,52484113.0,51747956.0
PHAC,S,0,"Spending of revenues from other departments for which the Minister is responsible, pursuant to subsection 4.2(4) of the Department of Health Act","Dépense des recettes provenant des autres ministères pour lesquels le ministre est responsable, conformément au paragraphe 4.2(4) de la Loi sur le ministère de la Santé",MAINS,13412742.0,13412742.0,13412742.0,13412742.0,13412742.0,13412742.0
PHAC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-13857711.0,-9422177.0,-12966897.89,5926346.210000001,,
PHAC,S,0,"Payments for proof of vaccination pursuant to the Economic and Fiscal Update Implementation Act, 2021",Paiements pour preuve de vaccination en vertu de la Loi d'exécution de la mise à jour économique et budgétaire de 2021,SA,-300000000.0,,,,,
PHAC,S,0,"Payments in connection with Economic and Fiscal Update Implementation Act, 2021",Paiements reliés en application de la Loi d'exécution de la mise à jour économique et budgétaire de 2021,SA,,145976410.0,78122325.0,75901265.0,,
PHAC,S,0,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,SA,,,477787.0,7017867.14,,
PHAC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,138117.0,897841.0,4688646.0,4189708.34,,
PHAC,S,0,"Spending of revenues from other departments for which the Minister is responsible, pursuant to subsection 4.2(4) of the Department of Health Act","Dépense des recettes provenant des autres ministères pour lesquels le ministre est responsable, conformément au paragraphe 4.2(4) de la Loi sur le ministère de la Santé",SA,-3287355.0,-3142777.0,-1794145.0,-2245527.92,,
PHAC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,3191539.0,,,,,
PHAC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,1416761.0,32131090.0,614085.0,357.0,
PHAC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,835958.0,2729421.0,,,,
PHAC,S,0,"Payments for proof of vaccination pursuant to the Economic and Fiscal Update Implementation Act, 2021",Paiements pour preuve de vaccination en vertu de la Loi d'exécution de la mise à jour économique et budgétaire de 2021,SEC,300000000.0,,,,,
PMPRB,1,1,Operating/Program,Fonctionnement/Programme,MAINS,17580493.0,15677393.0,15740193.0,16423001.0,16630352.0,15574520.0
PMPRB,1,1,Operating/Program,Fonctionnement/Programme,VA,560553.0,812107.0,1473631.0,797938.0,,
PMPRB,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,1311829.0,1325820.0,1353481.0,1323046.0,1498580.0,1637672.0
PMPRB,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-152469.0,-140749.0,33551.3600000001,-33947.03000000003,,
PMPRB,S,0,Court Awards,Montants adjugés par une cour,SA,,27500.0,,,,
PMPRB,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,233.0,231.0,254.23,115.78,,
PPS,1,1,Operating/Program,Fonctionnement/Programme,MAINS,80666584.0,89504130.0,91983908.0,93789457.0,106149851.0,106149851.0
PPS,1,1,Operating/Program,Fonctionnement/Programme,SEB,,,,4600000.0,,
PPS,1,1,Operating/Program,Fonctionnement/Programme,SEC,,4911703.0,,,,
PPS,1,1,Operating/Program,Fonctionnement/Programme,VA,0.0,0.0,0.0,0.0,,
PPS,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,10086423.0,11245736.0,11729840.0,10753726.0,13487461.0,14800950.0
PPS,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-1374653.0,-1348719.0,-1228577.9700000007,1184778.5099999998,,
PPS,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,,736756.0,,,,
PSC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,80160078.0,80875554.0,82040443.0,86342136.0,89426691.0,86007513.0
PSC,1,1,Operating/Program,Fonctionnement/Programme,SEB,,,,2168904.0,557741.0,
PSC,1,1,Operating/Program,Fonctionnement/Programme,SEC,-10000.0,1422258.0,-10000.0,,-568000.0,
PSC,1,1,Operating/Program,Fonctionnement/Programme,VA,5067884.0,6663939.0,14492811.0,4334589.0,,
PSC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,11698474.0,11925175.0,12255890.0,11975528.0,13786882.0,14250329.0
PSC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-1367276.0,-387982.0,1408167.5600000005,-297280.4600000009,,
PSC,S,0,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,SA,410.0,6324.0,19566.0,2457.64,,
PSC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,475.0,141.0,908.3,20769.92,,
PSC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,,,359738.0,148659.0,
PSC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,,348387.0,,,,
PSEP,1,1,Operating/Program,Fonctionnement/Programme,MAINS,181272861.0,201130701.0,204526475.0,229204260.0,346711518.0,265778295.0
PSEP,1,1,Operating/Program,Fonctionnement/Programme,SEA,12719168.0,,,20120605.0,,
PSEP,1,1,Operating/Program,Fonctionnement/Programme,SEB,5202450.0,40435101.0,21805383.0,46387598.0,8827515.0,
PSEP,1,1,Operating/Program,Fonctionnement/Programme,SEC,9692509.0,14572825.0,15903570.0,,2263923.0,
PSEP,1,1,Operating/Program,Fonctionnement/Programme,VA,7795952.0,15154594.0,25059269.0,7925113.0,,
PSEP,5,3,Grants & Contributions,Subventions et Contributions,MAINS,858170860.0,663745982.0,2421776944.0,1353564563.0,1787484190.0,1958506033.0
PSEP,5,3,Grants & Contributions,Subventions et Contributions,SEA,70000000.0,823638161.0,,13740827.0,,
PSEP,5,3,Grants & Contributions,Subventions et Contributions,SEB,98200000.0,1555578554.0,80998903.0,751205941.0,33679613.0,
PSEP,5,3,Grants & Contributions,Subventions et Contributions,SEC,-74398995.0,131228841.0,203638708.0,,1564823.0,
PSEP,5,3,Grants & Contributions,Subventions et Contributions,VA,27628756.0,0.0,0.0,4875322.0,,
PSEP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,15929430.0,18503292.0,20444116.0,22406405.0,28690686.0,28345700.0
PSEP,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,MAINS,90500.0,92500.0,94700.0,98600.0,102300.0,214000.0
PSEP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-1375132.0,-446234.0,1371712.9200000018,-1140002.620000001,,
PSEP,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,SA,200.0,-100.0,354.8399999999965,200.07000000000698,,
PSEP,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,27622.0,10662.0,24531.0,29621.13,,
PSEP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,1394299.0,,,975313.0,,
PSEP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,635039.0,1835185.0,1940407.0,5345932.0,1067542.0,
PSEP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,1335121.0,1350285.0,2965950.0,,405545.0,
RCMP,1,1,Operating/Program,Fonctionnement/Programme,MAINS,2642741385.0,3016856037.0,3109941360.0,3013671333.0,3815441410.0,3868940232.0
RCMP,1,1,Operating/Program,Fonctionnement/Programme,SEA,,,20203377.0,,,
RCMP,1,1,Operating/Program,Fonctionnement/Programme,SEB,1414833.0,107374742.0,83789574.0,445548518.0,98971481.0,
RCMP,1,1,Operating/Program,Fonctionnement/Programme,SEC,233054418.0,149632475.0,170899712.0,,25417631.0,
RCMP,1,1,Operating/Program,Fonctionnement/Programme,VA,1231700043.0,168021652.0,300710122.0,367073079.0,,
RCMP,10,3,Grants & Contributions,Subventions et Contributions,MAINS,194973483.0,428273483.0,201445483.0,24845483.0,26176685.0,26676685.0
RCMP,10,3,Grants & Contributions,Subventions et Contributions,SEA,230300000.0,,459295000.0,,,
RCMP,10,3,Grants & Contributions,Subventions et Contributions,SEB,76466343.0,240652000.0,80724133.0,37433666.0,41483599.0,
RCMP,10,3,Grants & Contributions,Subventions et Contributions,SEC,18000000.0,1.0,19505000.0,,,
RCMP,10,3,Grants & Contributions,Subventions et Contributions,VA,0.0,0.0,0.0,0.0,,
RCMP,15,9,Other,Autre,MAINS,,,,952069789.0,1060656391.0,1159839174.0
RCMP,15,9,Other,Autre,SEB,,,,7222776.0,68503364.0,
RCMP,15,9,Other,Autre,SEC,,,,,165589.0,
RCMP,15,9,Other,Autre,VA,,,,0.0,,
RCMP,5,2,Capital,Capital,MAINS,251946081.0,262730335.0,284004352.0,262584846.0,452365865.0,451267333.0
RCMP,5,2,Capital,Capital,SEA,,,86250.0,,,
RCMP,5,2,Capital,Capital,SEB,235000.0,35934448.0,22027292.0,139150100.0,1025669.0,
RCMP,5,2,Capital,Capital,SEC,74709393.0,12413494.0,70859666.0,,,
RCMP,5,2,Capital,Capital,VA,48454462.0,73413268.0,75671260.0,82932614.0,,
RCMP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,96226102.0,65864641.0,83532881.0,76332698.0,119376757.0,131210875.0
RCMP,S,0,Pensions and other employee benefits - Members of the Force,Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada,MAINS,247036059.0,455479327.0,482695485.0,513251950.0,597400570.0,643786692.0
RCMP,S,0,Pensions under the Royal Canadian Mounted Police Pension Continuation Act,Pensions aux termes de la Loi sur la continuation des pensions de la Gendarmerie royale du Canada,MAINS,6750000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
RCMP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-9098880.0,37417747.0,45803552.150000006,53414275.849999994,,
RCMP,S,0,Pensions and other employee benefits - Members of the Force,Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada,SA,282532551.0,1146875325.0,-59317077.47000003,-89589667.13,,
RCMP,S,0,Pensions under the Royal Canadian Mounted Police Pension Continuation Act,Pensions aux termes de la Loi sur la continuation des pensions de la Gendarmerie royale du Canada,SA,-2423242.0,-1488396.0,-2328149.95,-2791798.91,,
RCMP,S,0,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,SA,75280.0,26357.0,64539.61,26595.35,,
RCMP,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,6484197.0,626307.0,1159277.0,2978614.64,,
RCMP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,,,1297305.0,,,
RCMP,S,0,Pensions and other employee benefits - Members of the Force,Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada,SEA,,,670080.0,,,
RCMP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,22250.0,1428269.0,1503999.0,19259063.0,1492782.0,
RCMP,S,0,Pensions and other employee benefits - Members of the Force,Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada,SEB,,665806.0,103743.0,72384430.0,1742057.0,
RCMP,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,9527530.0,1802549.0,5509891.0,,1687995.0,
RCMP,S,0,Pensions and other employee benefits - Members of the Force,Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada,SEC,15987603.0,11540159.0,9535570.0,,2215620.0,
SC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,721223424.0,496727478.0,457199717.0,648221726.0,724102650.0,945504203.0
SC,1,1,Operating/Program,Fonctionnement/Programme,SEA,39789768.0,,73171244.0,,,
SC,1,1,Operating/Program,Fonctionnement/Programme,SEB,,18031649.0,46386394.0,2506536.0,13989.0,
SC,1,1,Operating/Program,Fonctionnement/Programme,SEC,40894427.0,23447396.0,3243336.0,,-1000000.0,
SC,1,1,Operating/Program,Fonctionnement/Programme,VA,52127837.0,70834284.0,99823985.0,28402492.0,,
SC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,81107268.0,79966771.0,74895542.0,88418607.0,103805880.0,110523526.0
SC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-942229.0,16028482.0,5191552.579999998,7564263.150000006,,
SC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,18310.0,16766.0,32837.01,13344.13,,
SC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,5326336.0,,14562573.0,,,
SC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,388670.0,4446317.0,252932.0,120153.0,
SC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,5203835.0,614739.0,834975.0,,,
SCA,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,MAINS,15046000.0,15647708.0,17805586.0,21397106.0,26059253.0,18912125.0
SCA,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,SEB,,314358.0,1833500.0,3600000.0,,
SCA,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,SEC,3615250.0,1740433.0,476635.0,,125000.0,
SCA,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,VA,610371.0,265429.0,304515.0,594013.0,,
SCC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,26997385.0,27139017.0,32014979.0,33986196.0,35457459.0,37464713.0
SCC,1,1,Operating/Program,Fonctionnement/Programme,SEA,439139.0,,,,,
SCC,1,1,Operating/Program,Fonctionnement/Programme,SEB,,3419692.0,,,,
SCC,1,1,Operating/Program,Fonctionnement/Programme,VA,1547379.0,1932143.0,4061886.0,3777684.0,,
SCC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,3006100.0,3061816.0,3583106.0,3515836.0,4113785.0,4409889.0
SCC,S,0,"Judges' salaries, allowances and annuities, annuities to spouses and children of judges and lump sum payments to spouses of judges who die while in office","Traitements, indemnités et pensions des juges, pensions aux conjoints et aux enfants des juges et montants forfaitaires versés aux conjoints des juges qui décèdent pendant leur mandat",MAINS,9157676.0,9463062.0,9945548.0,10465755.0,10444278.0,10555565.0
