"dept_code","vote_num","vs_type","name_en","name_fr","doc","est_last_year_4","est_last_year_3","est_last_year_2","est_last_year","est_in_year","est_next_year"
"SCA",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEB",0,0,0,2079001,0,0
"SCA",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEC",100000,0,0,0,0,0
"SCA",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","VA",1060535,365937,241380,1043494,2131000,0
"SCC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,6428567
"SCC",1,1,"Operating and Program","Fonctionnement et Programme","ME",22307652,22304846,23362704,24916433,24520525,0
"SCC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,977041,0,115004,0
"SCC",1,1,"Operating and Program","Fonctionnement et Programme","SEB",118300,0,118039,131691,0,0
"SCC",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,0,0,28909,0,0
"SCC",1,1,"Operating and Program","Fonctionnement et Programme","VA",1159920,1427725,1475760,2971943,3470042,0
"SCC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",2325669,2371107,2429056,2257574,2273951,0
"SCC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",396214,219234,122565,486630,165800,0
"SCC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,36239,0,0,0
"SCC","S",0,"Judges' salaries, allowances and annuities, annuities to spouses and children of judges and lump sum payments to spouses of judges who die while in office","Traitements, indemnités et pensions des juges, pensions aux conjoints et aux enfants des juges et montants forfaitaires versés aux conjoints des juges qui décèdent pendant leur mandat","ME",6756473,7087990,7425442,7708915,8241373,0
"SCC","S",0,"Judges' salaries, allowances and annuities, annuities to spouses and children of judges and lump sum payments to spouses of judges who die while in office","Traitements, indemnités et pensions des juges, pensions aux conjoints et aux enfants des juges et montants forfaitaires versés aux conjoints des juges qui décèdent pendant leur mandat","SA",-190524,845822,147542,281936,0,0
"SCC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",5131,4356,4608,330,0,0
"SEN",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,19593799
"SEN",1,1,"Operating and Program","Fonctionnement et Programme","ME",57532359,57031359,58276163,69584548,74151222,0
"SEN",1,1,"Operating and Program","Fonctionnement et Programme","SEC",900000,0,0,0,0,0
"SEN",1,1,"Operating and Program","Fonctionnement et Programme","VA",0,-4084399,0,0,0,0
"SEN","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",7262618,7567381,7209111,7687852,8811394,0
"SEN","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-640420,-1727676,-1367761,-1399293,0,0
"SEN","S",0,"Officers and Members of the Senate-Salaries, allowances and other payments to the Speaker of the Senate, Members and other officers of the Senate under the Parliament of Canada Act; contributions to the Members of Parliament Retiring Allowances Account and Members of Parliament Retirement Compensation Arrangements Account","Dignitaires du Sénat et sénateurs - Traitements, allocations et autres paiements versés au président du Sénat, aux sénateurs et autres dignitaires du Sénat en vertu de la Loi sur le Parlement du Canada; contributions au compte d'allocations de retraite des parlementaires et au compte de convention de retraite des parlementaires","ME",26690200,24149218,24630034,26601965,26117487,0
"SEN","S",0,"Officers and Members of the Senate-Salaries, allowances and other payments to the Speaker of the Senate, Members and other officers of the Senate under the Parliament of Canada Act; contributions to the Members of Parliament Retiring Allowances Account and Members of Parliament Retirement Compensation Arrangements Account","Dignitaires du Sénat et sénateurs - Traitements, allocations et autres paiements versés au président du Sénat, aux sénateurs et autres dignitaires du Sénat en vertu de la Loi sur le Parlement du Canada; contributions au compte d'allocations de retraite des parlementaires et au compte de convention de retraite des parlementaires","SA",-4791102,-4556967,-1773630,12603393,0,0
"SHARE",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,383928859
"SHARE",1,1,"Operating and Program","Fonctionnement et Programme","ME",1176098834,1169183901,1192407135,1263902106,1241728516,0
"SHARE",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,109675247,0,147561998,0
"SHARE",1,1,"Operating and Program","Fonctionnement et Programme","SEB",43038410,0,2937947,14722326,20285663,0
"SHARE",1,1,"Operating and Program","Fonctionnement et Programme","SEC",10816305,25832848,36478300,21909032,0,0
"SHARE",1,1,"Operating and Program","Fonctionnement et Programme","VA",76880219,34493020,36402008,97801327,210774253,0
"SHARE",5,2,"Capital","Capital","IE",0,0,0,0,0,59832824
"SHARE",5,2,"Capital","Capital","ME",216592917,203868605,268084298,379955130,225078170,0
"SHARE",5,2,"Capital","Capital","SEA",0,0,161808663,0,-25987993,0
"SHARE",5,2,"Capital","Capital","SEB",15510658,0,1728012,8808448,6164382,0
"SHARE",5,2,"Capital","Capital","SEC",29109260,28018231,-2276129,2665190,0,0
"SHARE",5,2,"Capital","Capital","VA",21677989,36911852,13871597,59882102,113204898,0
"SHARE","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",80631826,70991519,89363268,81687804,79335340,0
"SHARE","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",2615517,8078248,-18975139,-6604755,9168043,0
"SHARE","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,598563,0,3403338,0
"SHARE","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",41434,0,52729,0,407765,0
"SHARE","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,363228,15101,199606,0,0
"SHARE","S",0,"Pensions and other employee benefits - Members of Royal Canadian Mounted Police","Pensions et autres prestations des employés - Membres de la Gendarmerie royale du Canada","SA",4375903,3965501,3794495,4184282,0,0
"SHARE","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",10762,0,291,1535,0,0
"SIRC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,1157257
"SIRC",1,1,"Operating and Program","Fonctionnement et Programme","ME",2477760,2479321,2477401,4476578,4607497,0
"SIRC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,4044756,2000000,99196,0
"SIRC",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,270262,0,0,0,0
"SIRC",1,1,"Operating and Program","Fonctionnement et Programme","VA",250168,58992,119118,123870,252131,0
"SIRC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",309039,317047,324595,544768,526343,0
"SIRC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-28885,-56886,-274504,-212228,0,0
"SIRC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,300056,0,0,0
"SIRC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,19613,0,0,0,0
"SIRC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",19,19,300,306,0,0
"SSHRC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,8775016
"SSHRC",1,1,"Operating and Program","Fonctionnement et Programme","ME",22576658,23257304,23665745,24768257,26186289,0
"SSHRC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,482400,0,40769,0
"SSHRC",1,1,"Operating and Program","Fonctionnement et Programme","SEB",898000,0,1168112,1109655,0,0
"SSHRC",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,10001,0,0,0,0
"SSHRC",1,1,"Operating and Program","Fonctionnement et Programme","VA",1130521,1132577,1162865,1183287,7547105,0
"SSHRC",5,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,294679001
"SSHRC",5,3,"Grants & Contributions","Subventions et Contributions","ME",666664097,690998526,693536144,751814696,756932935,0
"SSHRC",5,3,"Grants & Contributions","Subventions et Contributions","SEA",0,1,15459850,0,3293536,0
"SSHRC",5,3,"Grants & Contributions","Subventions et Contributions","SEB",22668975,0,39650045,-34801,1839043,0
"SSHRC",5,3,"Grants & Contributions","Subventions et Contributions","SEC",-34999,1833667,825391,5146424,0,0
"SSHRC",5,3,"Grants & Contributions","Subventions et Contributions","VA",0,1265000,0,0,79781485,0
"SSHRC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",2509410,2609046,2715944,2565927,2934818,0
"SSHRC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",215904,210871,3547,51330,234471,0
"SSHRC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,35000,0,0,0
"SSHRC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",76500,0,117622,90431,0,0
"SSHRC","S",0,"Spending of Revenues pursuant to subsection 4.2 of the Social Sciences and Humanities Research Council Act","Dépenses des revenus en vertu du paragraphe 4.2 de la Loi sur le Conseil de recherches en sciences humaines","ME",0,224976,94976,94976,94976,0
"SSHRC","S",0,"Spending of Revenues pursuant to subsection 4.2 of the Social Sciences and Humanities Research Council Act","Dépenses des revenus en vertu du paragraphe 4.2 de la Loi sur le Conseil de recherches en sciences humaines","SA",0,-44425,84626,26300,0,0
"SSHRC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",0,0,15529,15568,0,0
"SWC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,11155343
"SWC",1,1,"Operating and Program","Fonctionnement et Programme","ME",9370497,9364355,9801615,15608148,36873996,0
"SWC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,412083,0,0,0,0
"SWC",1,1,"Operating and Program","Fonctionnement et Programme","SEB",150000,0,3884600,2902093,70201,0
"SWC",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,76000,0,2749083,0,0
"SWC",1,1,"Operating and Program","Fonctionnement et Programme","VA",498397,499497,562160,826959,4669700,0
"SWC",5,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,13768495
"SWC",5,3,"Grants & Contributions","Subventions et Contributions","ME",19033333,18950000,20630000,20580000,22680000,0
"SWC",5,3,"Grants & Contributions","Subventions et Contributions","SEA",0,480000,0,0,0,0
"SWC",5,3,"Grants & Contributions","Subventions et Contributions","SEB",0,0,0,-50000,500000,0
"SWC",5,3,"Grants & Contributions","Subventions et Contributions","SEC",0,105001,0,300000,0,0
"SWC",5,3,"Grants & Contributions","Subventions et Contributions","VA",0,0,0,0,6100000,0
"SWC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",1203900,1228722,1304709,1787273,2788799,0
"SWC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",69436,-16622,-141440,-468049,402444,0
"SWC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,53283,0,0,0,0
"SWC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",0,0,296000,425853,10722,0
"SWC","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","ME",0,0,0,2000,2000,0
"SWC","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SA",0,0,0,0,84000,0
"SWC","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SEB",0,0,0,0,86000,0
"SWC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",2004,89,89,0,0,0
"SWC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","S0567","SA",0,0,0,58,0,0
"TBC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,85973654
"TBC",1,1,"Operating and Program","Fonctionnement et Programme","ME",231214433,219601334,209531439,222912616,233305792,0
"TBC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",74920000,17102060,43371793,26392686,26629870,0
"TBC",1,1,"Operating and Program","Fonctionnement et Programme","SEB",-1049706,0,91802806,30671729,169587,0
"TBC",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,42682760,5872708,10330068,0,0
"TBC",1,1,"Operating and Program","Fonctionnement et Programme","VA",16673889,23708083,16228470,18992405,34050013,0
"TBC",10,6,"Treasury Board Central","Crédit du Conseil du Trésor","IE",0,0,0,0,0,76383964
"TBC",10,6,"Treasury Board Central","Crédit du Conseil du Trésor","ME",3193000,2090470,3193000,3193000,28193000,0
"TBC",10,6,"Treasury Board Central","Crédit du Conseil du Trésor","SEA",0,0,0,0,247520000,0
"TBC",10,6,"Treasury Board Central","Crédit du Conseil du Trésor","SEB",0,0,0,0,95516932,0
"TBC",10,6,"Treasury Board Central","Crédit du Conseil du Trésor","VA",-3090000,0,-2500000,-2500000,-34905985,0
"TBC",15,6,"Treasury Board Central","Crédit du Conseil du Trésor","SEA",0,0,0,0,541377556,0
"TBC",15,6,"Treasury Board Central","Crédit du Conseil du Trésor","SEB",151651354,0,6183243,654565472,8247749,0
"TBC",15,6,"Treasury Board Central","Crédit du Conseil du Trésor","SEC",0,0,95448569,36120434,0,0
"TBC",15,6,"Treasury Board Central","Crédit du Conseil du Trésor","VA",-151651354,0,-101631812,-690685906,-541377556,0
"TBC",20,6,"Treasury Board Central","Crédit du Conseil du Trésor","IE",0,0,0,0,0,727031052
"TBC",20,6,"Treasury Board Central","Crédit du Conseil du Trésor","ME",2260002208,2250070604,2337061397,2398570604,2398905397,0
"TBC",20,6,"Treasury Board Central","Crédit du Conseil du Trésor","SEA",0,0,1909207,0,0,0
